run_utc,run_id,design_name,design_id,recipe_id,flow_mode,top_module,clock_port,abc_fast_cfg,clock_period_ns_cfg,max_fanout_cfg,max_transition_ns_cfg,max_capacitance_ff_cfg,fanout_load_cfg,num_rtl_files,ast_json_path,ast_log_path,netlist_path,sdc_path,run_dir,area_um2,worst_slack_ns,total_negative_slack_ns,clock_period_ns_sta,utilization_pct,tool_runtime_s,status,error_stage,error_message
2026-04-06T02:43:46+00:00,ac97_ctrl__abcfast_clk0p25_fo32_tr0p24_cap60_fload1,ac97_ctrl,iwls05_0001,abcfast_clk0p25_fo32_tr0p24_cap60_fload1,full,ac97_top,clk_i,True,0.25,32.0,0.24,60.0,1.0,16,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/results/ast/ac97_ctrl.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/results/ast_logs/ac97_ctrl.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/ac97_ctrl__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/ac97_ctrl__abcfast_clk0p25_fo32_tr0p24_cap60_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/runs/ac97_ctrl__abcfast_clk0p25_fo32_tr0p24_cap60_fload1,21155.2464,-0.251285,-224.135099,0.250000,3.49,126.949,success,,
2026-04-06T02:43:46+00:00,ac97_ctrl__abcfast_clk0p25_fo32_tr0p24_cap80_fload1,ac97_ctrl,iwls05_0001,abcfast_clk0p25_fo32_tr0p24_cap80_fload1,full,ac97_top,clk_i,True,0.25,32.0,0.24,80.0,1.0,16,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/results/ast/ac97_ctrl.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/results/ast_logs/ac97_ctrl.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/ac97_ctrl__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/ac97_ctrl__abcfast_clk0p25_fo32_tr0p24_cap80_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/runs/ac97_ctrl__abcfast_clk0p25_fo32_tr0p24_cap80_fload1,20892.1715,-0.253265,-222.843844,0.250000,3.44,142.089,success,,
2026-04-06T02:43:46+00:00,ac97_ctrl__abcfast_clk0p25_fo32_tr0p2_cap40_fload1,ac97_ctrl,iwls05_0001,abcfast_clk0p25_fo32_tr0p2_cap40_fload1,full,ac97_top,clk_i,True,0.25,32.0,0.2,40.0,1.0,16,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/results/ast/ac97_ctrl.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/results/ast_logs/ac97_ctrl.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/ac97_ctrl__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/ac97_ctrl__abcfast_clk0p25_fo32_tr0p2_cap40_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/runs/ac97_ctrl__abcfast_clk0p25_fo32_tr0p2_cap40_fload1,21802.4248,-0.270463,-244.880120,0.250000,3.59,219.789,success,,
2026-04-06T02:43:46+00:00,ac97_ctrl__abcfast_clk0p25_fo32_tr0p2_cap60_fload1,ac97_ctrl,iwls05_0001,abcfast_clk0p25_fo32_tr0p2_cap60_fload1,full,ac97_top,clk_i,True,0.25,32.0,0.2,60.0,1.0,16,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/results/ast/ac97_ctrl.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/results/ast_logs/ac97_ctrl.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/ac97_ctrl__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/ac97_ctrl__abcfast_clk0p25_fo32_tr0p2_cap60_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/runs/ac97_ctrl__abcfast_clk0p25_fo32_tr0p2_cap60_fload1,20970.3757,-0.251815,-224.893817,0.250000,3.45,124.993,success,,
2026-04-06T02:43:46+00:00,ac97_ctrl__abcfast_clk0p25_fo32_tr0p2_cap80_fload1,ac97_ctrl,iwls05_0001,abcfast_clk0p25_fo32_tr0p2_cap80_fload1,full,ac97_top,clk_i,True,0.25,32.0,0.2,80.0,1.0,16,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/results/ast/ac97_ctrl.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/results/ast_logs/ac97_ctrl.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/ac97_ctrl__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/ac97_ctrl__abcfast_clk0p25_fo32_tr0p2_cap80_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/runs/ac97_ctrl__abcfast_clk0p25_fo32_tr0p2_cap80_fload1,20736.5627,-0.239416,-223.730147,0.250000,3.42,131.374,success,,
2026-04-06T02:43:46+00:00,ac97_ctrl__abcfast_clk0p25_fo64_tr0p16_cap40_fload1,ac97_ctrl,iwls05_0001,abcfast_clk0p25_fo64_tr0p16_cap40_fload1,full,ac97_top,clk_i,True,0.25,64.0,0.16,40.0,1.0,16,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/results/ast/ac97_ctrl.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/results/ast_logs/ac97_ctrl.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/ac97_ctrl__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/ac97_ctrl__abcfast_clk0p25_fo64_tr0p16_cap40_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/runs/ac97_ctrl__abcfast_clk0p25_fo64_tr0p16_cap40_fload1,21379.4848,-0.252168,-230.278921,0.250000,3.52,128.921,success,,
2026-04-06T02:43:46+00:00,ac97_ctrl__abcfast_clk0p25_fo64_tr0p16_cap60_fload1,ac97_ctrl,iwls05_0001,abcfast_clk0p25_fo64_tr0p16_cap60_fload1,full,ac97_top,clk_i,True,0.25,64.0,0.16,60.0,1.0,16,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/results/ast/ac97_ctrl.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/results/ast_logs/ac97_ctrl.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/ac97_ctrl__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/ac97_ctrl__abcfast_clk0p25_fo64_tr0p16_cap60_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/runs/ac97_ctrl__abcfast_clk0p25_fo64_tr0p16_cap60_fload1,20954.6815,-0.238291,-219.245130,0.250000,3.45,121.926,success,,
2026-04-06T02:43:46+00:00,ac97_ctrl__abcfast_clk0p25_fo64_tr0p16_cap80_fload1,ac97_ctrl,iwls05_0001,abcfast_clk0p25_fo64_tr0p16_cap80_fload1,full,ac97_top,clk_i,True,0.25,64.0,0.16,80.0,1.0,16,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/results/ast/ac97_ctrl.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/results/ast_logs/ac97_ctrl.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/ac97_ctrl__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/ac97_ctrl__abcfast_clk0p25_fo64_tr0p16_cap80_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/runs/ac97_ctrl__abcfast_clk0p25_fo64_tr0p16_cap80_fload1,20697.4597,-0.240701,-224.579544,0.250000,3.41,118.798,success,,
2026-04-06T02:43:46+00:00,ac97_ctrl__abcfast_clk0p25_fo64_tr0p24_cap40_fload1,ac97_ctrl,iwls05_0001,abcfast_clk0p25_fo64_tr0p24_cap40_fload1,full,ac97_top,clk_i,True,0.25,64.0,0.24,40.0,1.0,16,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/results/ast/ac97_ctrl.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/results/ast_logs/ac97_ctrl.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/ac97_ctrl__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/ac97_ctrl__abcfast_clk0p25_fo64_tr0p24_cap40_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/runs/ac97_ctrl__abcfast_clk0p25_fo64_tr0p24_cap40_fload1,21249.1447,-0.248736,-230.379377,0.250000,3.50,127.340,success,,
2026-04-06T02:43:45+00:00,ac97_ctrl__abcfast_clk0p25_fo64_tr0p24_cap60_fload1,ac97_ctrl,iwls05_0001,abcfast_clk0p25_fo64_tr0p24_cap60_fload1,full,ac97_top,clk_i,True,0.25,64.0,0.24,60.0,1.0,16,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/results/ast/ac97_ctrl.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/results/ast_logs/ac97_ctrl.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/ac97_ctrl__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/ac97_ctrl__abcfast_clk0p25_fo64_tr0p24_cap60_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/runs/ac97_ctrl__abcfast_clk0p25_fo64_tr0p24_cap60_fload1,20972.2373,-0.263837,-222.669136,0.250000,3.46,146.024,success,,
2026-04-06T02:43:45+00:00,ac97_ctrl__abcfast_clk0p25_fo64_tr0p24_cap80_fload1,ac97_ctrl,iwls05_0001,abcfast_clk0p25_fo64_tr0p24_cap80_fload1,full,ac97_top,clk_i,True,0.25,64.0,0.24,80.0,1.0,16,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/results/ast/ac97_ctrl.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/results/ast_logs/ac97_ctrl.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/ac97_ctrl__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/ac97_ctrl__abcfast_clk0p25_fo64_tr0p24_cap80_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/runs/ac97_ctrl__abcfast_clk0p25_fo64_tr0p24_cap80_fload1,20694.8005,-0.241318,-226.677378,0.250000,3.41,145.530,success,,
2026-04-06T02:43:46+00:00,ac97_ctrl__abcfast_clk0p25_fo64_tr0p2_cap40_fload1,ac97_ctrl,iwls05_0001,abcfast_clk0p25_fo64_tr0p2_cap40_fload1,full,ac97_top,clk_i,True,0.25,64.0,0.2,40.0,1.0,16,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/results/ast/ac97_ctrl.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/results/ast_logs/ac97_ctrl.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/ac97_ctrl__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/ac97_ctrl__abcfast_clk0p25_fo64_tr0p2_cap40_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/runs/ac97_ctrl__abcfast_clk0p25_fo64_tr0p2_cap40_fload1,21249.1447,-0.248736,-230.379377,0.250000,3.50,126.934,success,,
2026-04-06T02:43:46+00:00,ac97_ctrl__abcfast_clk0p25_fo64_tr0p2_cap60_fload1,ac97_ctrl,iwls05_0001,abcfast_clk0p25_fo64_tr0p2_cap60_fload1,full,ac97_top,clk_i,True,0.25,64.0,0.2,60.0,1.0,16,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/results/ast/ac97_ctrl.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/results/ast_logs/ac97_ctrl.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/ac97_ctrl__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/ac97_ctrl__abcfast_clk0p25_fo64_tr0p2_cap60_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/runs/ac97_ctrl__abcfast_clk0p25_fo64_tr0p2_cap60_fload1,20935.2642,-0.236206,-222.327478,0.250000,3.45,122.305,success,,
